Combination_Index,C,gamma,epsilon,R2
428,0.05623413251903491,0.07847599703514607,0.01,-0.010223386379899058
429,0.05623413251903491,0.07847599703514607,0.05,-0.010223386379899058
430,0.05623413251903491,0.07847599703514607,0.1,-0.010223386379899058
431,0.05623413251903491,0.07847599703514607,0.2,-0.010223386379899058
432,0.05623413251903491,0.07847599703514607,0.5,-0.010223386379899058
433,0.05623413251903491,0.14384498882876628,0.001,-0.01418377187921549
434,0.05623413251903491,0.14384498882876628,0.01,-0.01418377187921549
435,0.05623413251903491,0.14384498882876628,0.05,-0.01418377187921549
436,0.05623413251903491,0.14384498882876628,0.1,-0.01418377187921549
437,0.05623413251903491,0.14384498882876628,0.2,-0.01418377187921549
438,0.05623413251903491,0.14384498882876628,0.5,-0.01418377187921549
439,0.05623413251903491,0.26366508987303583,0.001,-0.017721461823891005
440,0.05623413251903491,0.26366508987303583,0.01,-0.017721461823891005
441,0.05623413251903491,0.26366508987303583,0.05,-0.017721461823891005
442,0.05623413251903491,0.26366508987303583,0.1,-0.017721461823891005
443,0.05623413251903491,0.26366508987303583,0.2,-0.017721461823891005
444,0.05623413251903491,0.26366508987303583,0.5,-0.017721461823891005
445,0.05623413251903491,0.4832930238571752,0.001,-0.01958953691731824
446,0.05623413251903491,0.4832930238571752,0.01,-0.01958953691731824
447,0.05623413251903491,0.4832930238571752,0.05,-0.01958953691731824
448,0.05623413251903491,0.4832930238571752,0.1,-0.019589536917318462
449,0.05623413251903491,0.4832930238571752,0.2,-0.019589536917318462
450,0.05623413251903491,0.4832930238571752,0.5,-0.019589452809070318
451,0.05623413251903491,0.8858667904100823,0.001,-0.020359804679333404
452,0.05623413251903491,0.8858667904100823,0.01,-0.020359804679333404
453,0.05623413251903491,0.8858667904100823,0.05,-0.020359804679333404
454,0.05623413251903491,0.8858667904100823,0.1,-0.020359804679333404
455,0.05623413251903491,0.8858667904100823,0.2,-0.020359804679333404
456,0.05623413251903491,0.8858667904100823,0.5,-0.02035977118220411
457,0.05623413251903491,1.623776739188721,0.001,-0.020633081621198812
458,0.05623413251903491,1.623776739188721,0.01,-0.020633081621198812
459,0.05623413251903491,1.623776739188721,0.05,-0.020633081621198812
460,0.05623413251903491,1.623776739188721,0.1,-0.020633081621198812
461,0.05623413251903491,1.623776739188721,0.2,-0.020633081621198812
462,0.05623413251903491,1.623776739188721,0.5,-0.02063307492332167
463,0.05623413251903491,2.9763514416313193,0.001,-0.02072015804813221
464,0.05623413251903491,2.9763514416313193,0.01,-0.02072015804813221
465,0.05623413251903491,2.9763514416313193,0.05,-0.02072015804813221
466,0.05623413251903491,2.9763514416313193,0.1,-0.02072015804813221
467,0.05623413251903491,2.9763514416313193,0.2,-0.02072015804813221
468,0.05623413251903491,2.9763514416313193,0.5,-0.020720157711843212
469,0.05623413251903491,5.455594781168514,0.001,-0.02074490273823648
470,0.05623413251903491,5.455594781168514,0.01,-0.02074490273823648
471,0.05623413251903491,5.455594781168514,0.05,-0.02074490273823648
472,0.05623413251903491,5.455594781168514,0.1,-0.02074490273823648
473,0.05623413251903491,5.455594781168514,0.2,-0.02074490273823648
474,0.05623413251903491,5.455594781168514,0.5,-0.020744902736875126
475,0.05623413251903491,10.0,0.001,-0.020750783076912693
476,0.05623413251903491,10.0,0.01,-0.020750783076912693
477,0.05623413251903491,10.0,0.05,-0.020750783076912693
478,0.05623413251903491,10.0,0.1,-0.020750783076912693
479,0.05623413251903491,10.0,0.2,-0.020750783076912693
480,0.05623413251903491,10.0,0.5,-0.020750783076912693
481,0.1,0.0001,0.001,-0.020520189858354687
482,0.1,0.0001,0.01,-0.020520189858354687
483,0.1,0.0001,0.05,-0.020520189858354687
484,0.1,0.0001,0.1,-0.020520189858354687
485,0.1,0.0001,0.2,-0.020520189858354465
486,0.1,0.0001,0.5,-0.020520025336157932
487,0.1,0.00018329807108324357,0.001,-0.02032896105065074
488,0.1,0.00018329807108324357,0.01,-0.02032896105065074
489,0.1,0.00018329807108324357,0.05,-0.02032896105065074
490,0.1,0.00018329807108324357,0.1,-0.02032896105065074
491,0.1,0.00018329807108324357,0.2,-0.02032896105065074
492,0.1,0.00018329807108324357,0.5,-0.020328660038082758
493,0.1,0.0003359818286283781,0.001,-0.01998259058315832
494,0.1,0.0003359818286283781,0.01,-0.01998259058315832
495,0.1,0.0003359818286283781,0.05,-0.01998259058315832
496,0.1,0.0003359818286283781,0.1,-0.0199825905831581
497,0.1,0.0003359818286283781,0.2,-0.0199825905831581
498,0.1,0.0003359818286283781,0.5,-0.01998204133492676
499,0.1,0.0006158482110660267,0.001,-0.019360114369533887
500,0.1,0.0006158482110660267,0.01,-0.019360114369533887
501,0.1,0.0006158482110660267,0.05,-0.019360114369533887
502,0.1,0.0006158482110660267,0.1,-0.019360114369533887
503,0.1,0.0006158482110660267,0.2,-0.019360114369533887
504,0.1,0.0006158482110660267,0.5,-0.019360114369533887
505,0.1,0.0011288378916846883,0.001,-0.018258228530695142
506,0.1,0.0011288378916846883,0.01,-0.018258228530695142
507,0.1,0.0011288378916846883,0.05,-0.018258228530695142
508,0.1,0.0011288378916846883,0.1,-0.018258228530695142
509,0.1,0.0011288378916846883,0.2,-0.018258228530695142
510,0.1,0.0011288378916846883,0.5,-0.018258228530695142
511,0.1,0.00206913808111479,0.001,-0.016360872168113882
512,0.1,0.00206913808111479,0.01,-0.016360872168113882
513,0.1,0.00206913808111479,0.05,-0.016360872168113882
514,0.1,0.00206913808111479,0.1,-0.016360872168113882
515,0.1,0.00206913808111479,0.2,-0.016360872168113882
516,0.1,0.00206913808111479,0.5,-0.016360872168113882
517,0.1,0.00379269019073225,0.001,-0.013248999877772283
518,0.1,0.00379269019073225,0.01,-0.013248999877772283
519,0.1,0.00379269019073225,0.05,-0.013248999877772283
520,0.1,0.00379269019073225,0.1,-0.013248999877772283
521,0.1,0.00379269019073225,0.2,-0.013248999877772283
522,0.1,0.00379269019073225,0.5,-0.013248999877772283
523,0.1,0.0069519279617756054,0.001,-0.009483559173577127
524,0.1,0.0069519279617756054,0.01,-0.009482364722821046
525,0.1,0.0069519279617756054,0.05,-0.009482364722821046
526,0.1,0.0069519279617756054,0.1,-0.009482364722821046
527,0.1,0.0069519279617756054,0.2,-0.00945502171841306
528,0.1,0.0069519279617756054,0.5,-0.009364285750898427
529,0.1,0.012742749857031334,0.001,-0.0032715987973002125
530,0.1,0.012742749857031334,0.01,-0.0032715987973002125
531,0.1,0.012742749857031334,0.05,-0.0032715987973004346
532,0.1,0.012742749857031334,0.1,-0.0032715987973002125
533,0.1,0.012742749857031334,0.2,-0.0032715987973002125
534,0.1,0.012742749857031334,0.5,-0.0032715987973002125
535,0.1,0.023357214690901212,0.001,0.001524462233746804
536,0.1,0.023357214690901212,0.01,0.001524462233746804
537,0.1,0.023357214690901212,0.05,0.001524462233746804
538,0.1,0.023357214690901212,0.1,0.001524462233746804
539,0.1,0.023357214690901212,0.2,0.001524462233746915
540,0.1,0.023357214690901212,0.5,0.001524462233746915
541,0.1,0.04281332398719392,0.001,0.0025414582265380625
542,0.1,0.04281332398719392,0.01,0.0025414582265380625
543,0.1,0.04281332398719392,0.05,0.0025414582265380625
544,0.1,0.04281332398719392,0.1,0.0025414582265380625
545,0.1,0.04281332398719392,0.2,0.0025414582265380625
546,0.1,0.04281332398719392,0.5,0.002546311540673085
547,0.1,0.07847599703514607,0.001,-0.0013555828575366746
548,0.1,0.07847599703514607,0.01,-0.0013555828575366746
549,0.1,0.07847599703514607,0.05,-0.0013555828575366746
550,0.1,0.07847599703514607,0.1,-0.0013555828575366746
551,0.1,0.07847599703514607,0.2,-0.0013555828575366746
552,0.1,0.07847599703514607,0.5,-0.0013555828575368967
553,0.1,0.14384498882876628,0.001,-0.009666332270408251
554,0.1,0.14384498882876628,0.01,-0.009667220209125693
555,0.1,0.14384498882876628,0.05,-0.009668842057202642
556,0.1,0.14384498882876628,0.1,-0.009668842057202642
557,0.1,0.14384498882876628,0.2,-0.009668842057202642
558,0.1,0.14384498882876628,0.5,-0.009588152266650996
559,0.1,0.26366508987303583,0.001,-0.015368319806299269
560,0.1,0.26366508987303583,0.01,-0.015368319806299269
561,0.1,0.26366508987303583,0.05,-0.015368319806299269
562,0.1,0.26366508987303583,0.1,-0.015368319806299269
563,0.1,0.26366508987303583,0.2,-0.015368319806299269
564,0.1,0.26366508987303583,0.5,-0.015368319806299269
565,0.1,0.4832930238571752,0.001,-0.0186854560775489
566,0.1,0.4832930238571752,0.01,-0.0186854560775489
567,0.1,0.4832930238571752,0.05,-0.0186854560775489
568,0.1,0.4832930238571752,0.1,-0.0186854560775489
569,0.1,0.4832930238571752,0.2,-0.0186854560775489
570,0.1,0.4832930238571752,0.5,-0.018685306526171175
571,0.1,0.8858667904100823,0.001,-0.02005442770846
572,0.1,0.8858667904100823,0.01,-0.02005442770846
573,0.1,0.8858667904100823,0.05,-0.02005442770846
574,0.1,0.8858667904100823,0.1,-0.02005442770846
575,0.1,0.8858667904100823,0.2,-0.02005442770846
576,0.1,0.8858667904100823,0.5,-0.02005436814413253
577,0.1,1.623776739188721,0.001,-0.0205402894452007
578,0.1,1.623776739188721,0.01,-0.0205402894452007
579,0.1,1.623776739188721,0.05,-0.0205402894452007
580,0.1,1.623776739188721,0.1,-0.0205402894452007
581,0.1,1.623776739188721,0.2,-0.0205402894452007
582,0.1,1.623776739188721,0.5,-0.020540277534867757
583,0.1,2.9763514416313193,0.001,-0.020695124913695517
584,0.1,2.9763514416313193,0.01,-0.020695124913695517
585,0.1,2.9763514416313193,0.05,-0.020695124913695517
586,0.1,2.9763514416313193,0.1,-0.020695124913695517
587,0.1,2.9763514416313193,0.2,-0.020695124913695517
588,0.1,2.9763514416313193,0.5,-0.020695124315688762
589,0.1,5.455594781168514,0.001,-0.02073912693822111
590,0.1,5.455594781168514,0.01,-0.02073912693822111
591,0.1,5.455594781168514,0.05,-0.02073912693822111
592,0.1,5.455594781168514,0.1,-0.02073912693822111
593,0.1,5.455594781168514,0.2,-0.02073912693822111
594,0.1,5.455594781168514,0.5,-0.020739126935800378
595,0.1,10.0,0.001,-0.02074958374332203
596,0.1,10.0,0.01,-0.02074958374332203
597,0.1,10.0,0.05,-0.02074958374332203
598,0.1,10.0,0.1,-0.02074958374332203
599,0.1,10.0,0.2,-0.02074958374332203
600,0.1,10.0,0.5,-0.02074958374332181
601,0.1778279410038923,0.0001,0.001,-0.020339560135941515
602,0.1778279410038923,0.0001,0.01,-0.020339560135941515
603,0.1778279410038923,0.0001,0.05,-0.020339560135941515
604,0.1778279410038923,0.0001,0.1,-0.020339560135941515
605,0.1778279410038923,0.0001,0.2,-0.020339560135941515
606,0.1778279410038923,0.0001,0.5,-0.020339267621081847
607,0.1778279410038923,0.00018329807108324357,0.001,-0.019999584424521766
608,0.1778279410038923,0.00018329807108324357,0.01,-0.019999584424521766
609,0.1778279410038923,0.00018329807108324357,0.05,-0.019999584424521766
610,0.1778279410038923,0.00018329807108324357,0.1,-0.019999584424521766
611,0.1778279410038923,0.00018329807108324357,0.2,-0.019999584424521766
612,0.1778279410038923,0.00018329807108324357,0.5,-0.01999904931283103
613,0.1778279410038923,0.0003359818286283781,0.001,-0.019383912652527258
614,0.1778279410038923,0.0003359818286283781,0.01,-0.019383912652527258
615,0.1778279410038923,0.0003359818286283781,0.05,-0.019383912652527258
616,0.1778279410038923,0.0003359818286283781,0.1,-0.019383912652527258
617,0.1778279410038923,0.0003359818286283781,0.2,-0.019383912652527258
618,0.1778279410038923,0.0003359818286283781,0.5,-0.019383912652527258
619,0.1778279410038923,0.0006158482110660267,0.001,-0.018277858385275403
620,0.1778279410038923,0.0006158482110660267,0.01,-0.018277858385275403
621,0.1778279410038923,0.0006158482110660267,0.05,-0.018277858385275403
622,0.1778279410038923,0.0006158482110660267,0.1,-0.018277858385275403
623,0.1778279410038923,0.0006158482110660267,0.2,-0.018277858385275403
624,0.1778279410038923,0.0006158482110660267,0.5,-0.018277858385275403
625,0.1778279410038923,0.0011288378916846883,0.001,-0.016321191601908813
626,0.1778279410038923,0.0011288378916846883,0.01,-0.016321191601908813
627,0.1778279410038923,0.0011288378916846883,0.05,-0.016321191601908813
628,0.1778279410038923,0.0011288378916846883,0.1,-0.016321191601908813
629,0.1778279410038923,0.0011288378916846883,0.2,-0.016321191601908813
630,0.1778279410038923,0.0011288378916846883,0.5,-0.016321191601908813
631,0.1778279410038923,0.00206913808111479,0.001,-0.012955631881534257
632,0.1778279410038923,0.00206913808111479,0.01,-0.012955631881534257
633,0.1778279410038923,0.00206913808111479,0.05,-0.012955631881534257
634,0.1778279410038923,0.00206913808111479,0.1,-0.012955631881534257
635,0.1778279410038923,0.00206913808111479,0.2,-0.01295563188153448
636,0.1778279410038923,0.00206913808111479,0.5,-0.012955631881534257
637,0.1778279410038923,0.00379269019073225,0.001,-0.008372063479307634
638,0.1778279410038923,0.00379269019073225,0.01,-0.008372063479307634
639,0.1778279410038923,0.00379269019073225,0.05,-0.008372063479307634
640,0.1778279410038923,0.00379269019073225,0.1,-0.008372063479307634
641,0.1778279410038923,0.00379269019073225,0.2,-0.008366520508859665
642,0.1778279410038923,0.00379269019073225,0.5,-0.008366520508859665
643,0.1778279410038923,0.0069519279617756054,0.001,-4.341568027532716e-05
644,0.1778279410038923,0.0069519279617756054,0.01,-4.341568027532716e-05
645,0.1778279410038923,0.0069519279617756054,0.05,-4.341568027532716e-05
646,0.1778279410038923,0.0069519279617756054,0.1,-4.341568027532716e-05
647,0.1778279410038923,0.0069519279617756054,0.2,-2.17293460453849e-05
648,0.1778279410038923,0.0069519279617756054,0.5,-2.1729346045162856e-05
649,0.1778279410038923,0.012742749857031334,0.001,0.008986284743304429
650,0.1778279410038923,0.012742749857031334,0.01,0.008986284743304429
651,0.1778279410038923,0.012742749857031334,0.05,0.008986284743304429
652,0.1778279410038923,0.012742749857031334,0.1,0.008986284743304429
653,0.1778279410038923,0.012742749857031334,0.2,0.008986284743304429
654,0.1778279410038923,0.012742749857031334,0.5,0.008986284743304429
655,0.1778279410038923,0.023357214690901212,0.001,0.016962353471552616
656,0.1778279410038923,0.023357214690901212,0.01,0.016962353471552616
657,0.1778279410038923,0.023357214690901212,0.05,0.016962353471552616
658,0.1778279410038923,0.023357214690901212,0.1,0.016962353471552616
659,0.1778279410038923,0.023357214690901212,0.2,0.016962353471552616
660,0.1778279410038923,0.023357214690901212,0.5,0.016962353471552616
661,0.1778279410038923,0.04281332398719392,0.001,0.018922423561323787
662,0.1778279410038923,0.04281332398719392,0.01,0.018922423561323787
663,0.1778279410038923,0.04281332398719392,0.05,0.018922423561323787
664,0.1778279410038923,0.04281332398719392,0.1,0.018922423561323787
665,0.1778279410038923,0.04281332398719392,0.2,0.018922423561323787
666,0.1778279410038923,0.04281332398719392,0.5,0.018922423561323787
667,0.1778279410038923,0.07847599703514607,0.001,0.011288538329251696
668,0.1778279410038923,0.07847599703514607,0.01,0.011288538329251696
669,0.1778279410038923,0.07847599703514607,0.05,0.011288538329251696
670,0.1778279410038923,0.07847599703514607,0.1,0.011288538329251696
671,0.1778279410038923,0.07847599703514607,0.2,0.011288538329251696
672,0.1778279410038923,0.07847599703514607,0.5,0.011286721022770285
673,0.1778279410038923,0.14384498882876628,0.001,-0.0002840193911639588
674,0.1778279410038923,0.14384498882876628,0.01,-0.0002840193911639588
675,0.1778279410038923,0.14384498882876628,0.05,-0.0002840193911639588
676,0.1778279410038923,0.14384498882876628,0.1,-0.0002840193911639588
677,0.1778279410038923,0.14384498882876628,0.2,-0.0002840193911639588
678,0.1778279410038923,0.14384498882876628,0.5,-0.0002840193911639588
679,0.1778279410038923,0.26366508987303583,0.001,-0.011395497069523142
680,0.1778279410038923,0.26366508987303583,0.01,-0.011395497069523142
681,0.1778279410038923,0.26366508987303583,0.05,-0.011395497069523142
682,0.1778279410038923,0.26366508987303583,0.1,-0.011395497069523142
683,0.1778279410038923,0.26366508987303583,0.2,-0.011395497069523142
684,0.1778279410038923,0.26366508987303583,0.5,-0.011404395234603237
685,0.1778279410038923,0.4832930238571752,0.001,-0.01707967753690043
686,0.1778279410038923,0.4832930238571752,0.01,-0.01707967753690043
687,0.1778279410038923,0.4832930238571752,0.05,-0.01707967753690043
688,0.1778279410038923,0.4832930238571752,0.1,-0.01707967753690043
689,0.1778279410038923,0.4832930238571752,0.2,-0.01707967753690043
690,0.1778279410038923,0.4832930238571752,0.5,-0.01707942410818597
691,0.1778279410038923,0.8858667904100823,0.001,-0.019511626066479826
692,0.1778279410038923,0.8858667904100823,0.01,-0.019511626066479826
693,0.1778279410038923,0.8858667904100823,0.05,-0.019511626066479826
694,0.1778279410038923,0.8858667904100823,0.1,-0.019511626066479826
695,0.1778279410038923,0.8858667904100823,0.2,-0.019511626046890385
696,0.1778279410038923,0.8858667904100823,0.5,-0.01951152015372104
